index,group,side,phase,target,type,word_sel,nonword_sel,set,step,recording,path
123,P_group,left,exposure,Harl,fill_nonword,Real,Pseudo,Harl,NA,1,nonword/Harl_1.mp3
124,P_group,left,exposure,Harn,fill_nonword,Real,Pseudo,Harn,NA,1,nonword/Harn_1.mp3
125,P_group,left,exposure,Harnomy,fill_nonword,Real,Pseudo,Harnomy,NA,1,nonword/Harnomy_1.mp3
126,P_group,left,exposure,Heln,fill_nonword,Real,Pseudo,Heln,NA,1,nonword/Heln_1.mp3
127,P_group,left,exposure,Hemmerle,fill_nonword,Real,Pseudo,Hemmerle,NA,1,nonword/Hemmerle_1.mp3
128,P_group,left,exposure,Hemmery,fill_nonword,Real,Pseudo,Hemmery,NA,1,nonword/Hemmery_1.mp3
129,P_group,left,exposure,Heon,fill_nonword,Real,Pseudo,Heon,NA,1,nonword/Heon_1.mp3
130,P_group,left,exposure,Heyn,fill_nonword,Real,Pseudo,Heyn,NA,1,nonword/Heyn_1.mp3
131,P_group,left,exposure,Hing,fill_nonword,Real,Pseudo,Hing,NA,1,nonword/Hing_1.mp3
132,P_group,left,exposure,Hino,fill_nonword,Real,Pseudo,Hino,NA,1,nonword/Hino_1.mp3
133,P_group,left,exposure,Hollin,fill_nonword,Real,Pseudo,Hollin,NA,1,nonword/Hollin_1.mp3
134,P_group,left,exposure,Hoy,fill_nonword,Real,Pseudo,Hoy,NA,1,nonword/Hoy_1.mp3
135,P_group,left,exposure,Hurn,fill_nonword,Real,Pseudo,Hurn,NA,1,nonword/Hurn_1.mp3
136,P_group,left,exposure,Immel,fill_nonword,Real,Pseudo,Immel,NA,1,nonword/Immel_1.mp3
137,P_group,left,exposure,Jare,fill_nonword,Real,Pseudo,Jare,NA,1,nonword/Jare_1.mp3
138,P_group,left,exposure,Jeel,fill_nonword,Real,Pseudo,Jeel,NA,1,nonword/Jeel_1.mp3
139,P_group,left,exposure,Jum,fill_nonword,Real,Pseudo,Jum,NA,1,nonword/Jum_1.mp3
140,P_group,left,exposure,Jurio,fill_nonword,Real,Pseudo,Jurio,NA,1,nonword/Jurio_1.mp3
141,P_group,left,exposure,Lahm,fill_nonword,Real,Pseudo,Lahm,NA,1,nonword/Lahm_1.mp3
142,P_group,left,exposure,Lail,fill_nonword,Real,Pseudo,Lail,NA,1,nonword/Lail_1.mp3
143,P_group,left,exposure,Lamurre,fill_nonword,Real,Pseudo,Lamurre,NA,1,nonword/Lamurre_1.mp3
144,P_group,left,exposure,Lar,fill_nonword,Real,Pseudo,Lar,NA,1,nonword/Lar_1.mp3
145,P_group,left,exposure,Larrow,fill_nonword,Real,Pseudo,Larrow,NA,1,nonword/Larrow_1.mp3
146,P_group,left,exposure,Lemmela,fill_nonword,Real,Pseudo,Lemmela,NA,1,nonword/Lemmela_1.mp3
