group,phase,type,audio,vowel,match,same_onset,needs_match_onset,visual_target,correct,repetition,normed_midpoint,voiced_sel,voiceless_sel,match_sel,mismatch_sel,step,path,code
b_group,test_onset,onset_syllable,BIH_PIH_1_10,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,10,audio/onset_syllables/BIH_PIH_1_10.wav,163
b_group,test_onset,onset_syllable,BIH_PIH_1_15,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,15,audio/onset_syllables/BIH_PIH_1_15.wav,164
b_group,test_onset,onset_syllable,BIH_PIH_1_18,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,18,audio/onset_syllables/BIH_PIH_1_18.wav,165
b_group,test_onset,onset_syllable,BIH_PIH_1_20,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,20,audio/onset_syllables/BIH_PIH_1_20.wav,166
b_group,test_onset,onset_syllable,BIH_PIH_1_22,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,22,audio/onset_syllables/BIH_PIH_1_22.wav,167
b_group,test_onset,onset_syllable,BIH_PIH_1_24,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,24,audio/onset_syllables/BIH_PIH_1_24.wav,168
b_group,test_onset,onset_syllable,BIH_PIH_1_27,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,27,audio/onset_syllables/BIH_PIH_1_27.wav,169
b_group,test_onset,onset_syllable,BIH_PIH_1_30,IH,NA,NA,NA,NA,NA,2,16,B,P,NA,NA,30,audio/onset_syllables/BIH_PIH_1_30.wav,170
b_group,test_onset,onset_syllable,BUH_PUH_3_00,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,0,audio/onset_syllables/BUH_PUH_3_00.wav,171
b_group,test_onset,onset_syllable,BUH_PUH_3_05,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,5,audio/onset_syllables/BUH_PUH_3_05.wav,172
b_group,test_onset,onset_syllable,BUH_PUH_3_10,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,10,audio/onset_syllables/BUH_PUH_3_10.wav,173
b_group,test_onset,onset_syllable,BUH_PUH_3_15,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,15,audio/onset_syllables/BUH_PUH_3_15.wav,174
b_group,test_onset,onset_syllable,BUH_PUH_3_18,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,18,audio/onset_syllables/BUH_PUH_3_18.wav,175
b_group,test_onset,onset_syllable,BUH_PUH_3_20,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,20,audio/onset_syllables/BUH_PUH_3_20.wav,176
b_group,test_onset,onset_syllable,BUH_PUH_3_22,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,22,audio/onset_syllables/BUH_PUH_3_22.wav,177
b_group,test_onset,onset_syllable,BUH_PUH_3_24,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,24,audio/onset_syllables/BUH_PUH_3_24.wav,178
b_group,test_onset,onset_syllable,BUH_PUH_3_27,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,27,audio/onset_syllables/BUH_PUH_3_27.wav,179
b_group,test_onset,onset_syllable,BUH_PUH_3_30,UH,NA,NA,NA,NA,NA,2,21,B,P,NA,NA,30,audio/onset_syllables/BUH_PUH_3_30.wav,180
b_group,test_onset,onset_syllable,BAA_PAA_3_00,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,0,audio/onset_syllables/BAA_PAA_3_00.wav,181
b_group,test_onset,onset_syllable,BAA_PAA_3_05,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,5,audio/onset_syllables/BAA_PAA_3_05.wav,182
b_group,test_onset,onset_syllable,BAA_PAA_3_10,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,10,audio/onset_syllables/BAA_PAA_3_10.wav,183
b_group,test_onset,onset_syllable,BAA_PAA_3_15,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,15,audio/onset_syllables/BAA_PAA_3_15.wav,184
b_group,test_onset,onset_syllable,BAA_PAA_3_18,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,18,audio/onset_syllables/BAA_PAA_3_18.wav,185
b_group,test_onset,onset_syllable,BAA_PAA_3_20,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,20,audio/onset_syllables/BAA_PAA_3_20.wav,186
b_group,test_onset,onset_syllable,BAA_PAA_3_22,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,22,audio/onset_syllables/BAA_PAA_3_22.wav,187
b_group,test_onset,onset_syllable,BAA_PAA_3_24,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,24,audio/onset_syllables/BAA_PAA_3_24.wav,188
b_group,test_onset,onset_syllable,BAA_PAA_3_27,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,27,audio/onset_syllables/BAA_PAA_3_27.wav,189
b_group,test_onset,onset_syllable,BAA_PAA_3_30,AA,NA,NA,NA,NA,NA,3,25,B,P,NA,NA,30,audio/onset_syllables/BAA_PAA_3_30.wav,190
b_group,test_onset,onset_syllable,BAH_PAH_3_00,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,0,audio/onset_syllables/BAH_PAH_3_00.wav,191
b_group,test_onset,onset_syllable,BAH_PAH_3_05,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,5,audio/onset_syllables/BAH_PAH_3_05.wav,192
b_group,test_onset,onset_syllable,BAH_PAH_3_10,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,10,audio/onset_syllables/BAH_PAH_3_10.wav,193
b_group,test_onset,onset_syllable,BAH_PAH_3_15,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,15,audio/onset_syllables/BAH_PAH_3_15.wav,194
b_group,test_onset,onset_syllable,BAH_PAH_3_18,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,18,audio/onset_syllables/BAH_PAH_3_18.wav,195
b_group,test_onset,onset_syllable,BAH_PAH_3_20,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,20,audio/onset_syllables/BAH_PAH_3_20.wav,196
b_group,test_onset,onset_syllable,BAH_PAH_3_22,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,22,audio/onset_syllables/BAH_PAH_3_22.wav,197
b_group,test_onset,onset_syllable,BAH_PAH_3_24,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,24,audio/onset_syllables/BAH_PAH_3_24.wav,198
b_group,test_onset,onset_syllable,BAH_PAH_3_27,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,27,audio/onset_syllables/BAH_PAH_3_27.wav,199
b_group,test_onset,onset_syllable,BAH_PAH_3_30,AH,NA,NA,NA,NA,NA,3,23,B,P,NA,NA,30,audio/onset_syllables/BAH_PAH_3_30.wav,200
b_group,test_onset,onset_syllable,BIH_PIH_1_00,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,0,audio/onset_syllables/BIH_PIH_1_00.wav,201
b_group,test_onset,onset_syllable,BIH_PIH_1_05,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,5,audio/onset_syllables/BIH_PIH_1_05.wav,202
b_group,test_onset,onset_syllable,BIH_PIH_1_10,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,10,audio/onset_syllables/BIH_PIH_1_10.wav,203
b_group,test_onset,onset_syllable,BIH_PIH_1_15,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,15,audio/onset_syllables/BIH_PIH_1_15.wav,204
b_group,test_onset,onset_syllable,BIH_PIH_1_18,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,18,audio/onset_syllables/BIH_PIH_1_18.wav,205
b_group,test_onset,onset_syllable,BIH_PIH_1_20,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,20,audio/onset_syllables/BIH_PIH_1_20.wav,206
b_group,test_onset,onset_syllable,BIH_PIH_1_22,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,22,audio/onset_syllables/BIH_PIH_1_22.wav,207
b_group,test_onset,onset_syllable,BIH_PIH_1_24,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,24,audio/onset_syllables/BIH_PIH_1_24.wav,208
b_group,test_onset,onset_syllable,BIH_PIH_1_27,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,27,audio/onset_syllables/BIH_PIH_1_27.wav,209
b_group,test_onset,onset_syllable,BIH_PIH_1_30,IH,NA,NA,NA,NA,NA,3,16,B,P,NA,NA,30,audio/onset_syllables/BIH_PIH_1_30.wav,210
b_group,test_onset,onset_syllable,BUH_PUH_3_00,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,0,audio/onset_syllables/BUH_PUH_3_00.wav,211
b_group,test_onset,onset_syllable,BUH_PUH_3_05,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,5,audio/onset_syllables/BUH_PUH_3_05.wav,212
b_group,test_onset,onset_syllable,BUH_PUH_3_10,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,10,audio/onset_syllables/BUH_PUH_3_10.wav,213
b_group,test_onset,onset_syllable,BUH_PUH_3_15,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,15,audio/onset_syllables/BUH_PUH_3_15.wav,214
b_group,test_onset,onset_syllable,BUH_PUH_3_18,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,18,audio/onset_syllables/BUH_PUH_3_18.wav,215
b_group,test_onset,onset_syllable,BUH_PUH_3_20,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,20,audio/onset_syllables/BUH_PUH_3_20.wav,216
b_group,test_onset,onset_syllable,BUH_PUH_3_22,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,22,audio/onset_syllables/BUH_PUH_3_22.wav,217
b_group,test_onset,onset_syllable,BUH_PUH_3_24,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,24,audio/onset_syllables/BUH_PUH_3_24.wav,218
b_group,test_onset,onset_syllable,BUH_PUH_3_27,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,27,audio/onset_syllables/BUH_PUH_3_27.wav,219
b_group,test_onset,onset_syllable,BUH_PUH_3_30,UH,NA,NA,NA,NA,NA,3,21,B,P,NA,NA,30,audio/onset_syllables/BUH_PUH_3_30.wav,220
b_group,test_coda,coda_syllable,AAB_AAP_1_00,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,0,audio/coda_syllables/AAB_AAP_1_00.wav,221
b_group,test_coda,coda_syllable,AAB_AAP_1_04,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,4,audio/coda_syllables/AAB_AAP_1_04.wav,222
b_group,test_coda,coda_syllable,AAB_AAP_1_07,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,7,audio/coda_syllables/AAB_AAP_1_07.wav,223
b_group,test_coda,coda_syllable,AAB_AAP_1_09,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,9,audio/coda_syllables/AAB_AAP_1_09.wav,224
b_group,test_coda,coda_syllable,AAB_AAP_1_11,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,11,audio/coda_syllables/AAB_AAP_1_11.wav,225
b_group,test_coda,coda_syllable,AAB_AAP_1_13,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,13,audio/coda_syllables/AAB_AAP_1_13.wav,226
b_group,test_coda,coda_syllable,AAB_AAP_1_16,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,16,audio/coda_syllables/AAB_AAP_1_16.wav,227
b_group,test_coda,coda_syllable,AAB_AAP_1_20,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,20,audio/coda_syllables/AAB_AAP_1_20.wav,228
b_group,test_coda,coda_syllable,AAB_AAP_1_25,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,25,audio/coda_syllables/AAB_AAP_1_25.wav,229
b_group,test_coda,coda_syllable,AAB_AAP_1_30,AA,NA,NA,NA,NA,NA,1,11,B,P,NA,NA,30,audio/coda_syllables/AAB_AAP_1_30.wav,230
b_group,test_coda,coda_syllable,AHB_AHP_3_00,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,0,audio/coda_syllables/AHB_AHP_3_00.wav,231
b_group,test_coda,coda_syllable,AHB_AHP_3_04,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,4,audio/coda_syllables/AHB_AHP_3_04.wav,232
b_group,test_coda,coda_syllable,AHB_AHP_3_07,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,7,audio/coda_syllables/AHB_AHP_3_07.wav,233
b_group,test_coda,coda_syllable,AHB_AHP_3_09,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,9,audio/coda_syllables/AHB_AHP_3_09.wav,234
b_group,test_coda,coda_syllable,AHB_AHP_3_11,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,11,audio/coda_syllables/AHB_AHP_3_11.wav,235
b_group,test_coda,coda_syllable,AHB_AHP_3_13,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,13,audio/coda_syllables/AHB_AHP_3_13.wav,236
b_group,test_coda,coda_syllable,AHB_AHP_3_16,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,16,audio/coda_syllables/AHB_AHP_3_16.wav,237
b_group,test_coda,coda_syllable,AHB_AHP_3_20,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,20,audio/coda_syllables/AHB_AHP_3_20.wav,238
b_group,test_coda,coda_syllable,AHB_AHP_3_25,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,25,audio/coda_syllables/AHB_AHP_3_25.wav,239
b_group,test_coda,coda_syllable,AHB_AHP_3_30,AH,NA,NA,NA,NA,NA,1,14,B,P,NA,NA,30,audio/coda_syllables/AHB_AHP_3_30.wav,240
b_group,test_coda,coda_syllable,IHB_IHP_5_00,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,0,audio/coda_syllables/IHB_IHP_5_00.wav,241
b_group,test_coda,coda_syllable,IHB_IHP_5_04,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,4,audio/coda_syllables/IHB_IHP_5_04.wav,242
b_group,test_coda,coda_syllable,IHB_IHP_5_07,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,7,audio/coda_syllables/IHB_IHP_5_07.wav,243
b_group,test_coda,coda_syllable,IHB_IHP_5_09,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,9,audio/coda_syllables/IHB_IHP_5_09.wav,244
b_group,test_coda,coda_syllable,IHB_IHP_5_11,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,11,audio/coda_syllables/IHB_IHP_5_11.wav,245
b_group,test_coda,coda_syllable,IHB_IHP_5_13,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,13,audio/coda_syllables/IHB_IHP_5_13.wav,246
b_group,test_coda,coda_syllable,IHB_IHP_5_16,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,16,audio/coda_syllables/IHB_IHP_5_16.wav,247
b_group,test_coda,coda_syllable,IHB_IHP_5_20,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,20,audio/coda_syllables/IHB_IHP_5_20.wav,248
b_group,test_coda,coda_syllable,IHB_IHP_5_25,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,25,audio/coda_syllables/IHB_IHP_5_25.wav,249
b_group,test_coda,coda_syllable,IHB_IHP_5_30,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,30,audio/coda_syllables/IHB_IHP_5_30.wav,250
b_group,test_coda,coda_syllable,UHB_UHP_5_00,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,0,audio/coda_syllables/UHB_UHP_5_00.wav,251
b_group,test_coda,coda_syllable,UHB_UHP_5_04,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,4,audio/coda_syllables/UHB_UHP_5_04.wav,252
b_group,test_coda,coda_syllable,UHB_UHP_5_07,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,7,audio/coda_syllables/UHB_UHP_5_07.wav,253
b_group,test_coda,coda_syllable,UHB_UHP_5_09,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,9,audio/coda_syllables/UHB_UHP_5_09.wav,254
b_group,test_coda,coda_syllable,UHB_UHP_5_11,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,11,audio/coda_syllables/UHB_UHP_5_11.wav,255
b_group,test_coda,coda_syllable,UHB_UHP_5_13,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,13,audio/coda_syllables/UHB_UHP_5_13.wav,256
b_group,test_coda,coda_syllable,UHB_UHP_5_16,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,16,audio/coda_syllables/UHB_UHP_5_16.wav,257
b_group,test_coda,coda_syllable,UHB_UHP_5_20,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,20,audio/coda_syllables/UHB_UHP_5_20.wav,258
b_group,test_coda,coda_syllable,UHB_UHP_5_25,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,25,audio/coda_syllables/UHB_UHP_5_25.wav,259
b_group,test_coda,coda_syllable,UHB_UHP_5_30,UH,NA,NA,NA,NA,NA,1,8,B,P,NA,NA,30,audio/coda_syllables/UHB_UHP_5_30.wav,260
b_group,test_coda,coda_syllable,AAB_AAP_1_00,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,0,audio/coda_syllables/AAB_AAP_1_00.wav,261
b_group,test_coda,coda_syllable,AAB_AAP_1_04,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,4,audio/coda_syllables/AAB_AAP_1_04.wav,262
b_group,test_coda,coda_syllable,AAB_AAP_1_07,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,7,audio/coda_syllables/AAB_AAP_1_07.wav,263
b_group,test_coda,coda_syllable,AAB_AAP_1_09,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,9,audio/coda_syllables/AAB_AAP_1_09.wav,264
b_group,test_coda,coda_syllable,AAB_AAP_1_11,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,11,audio/coda_syllables/AAB_AAP_1_11.wav,265
b_group,test_coda,coda_syllable,AAB_AAP_1_13,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,13,audio/coda_syllables/AAB_AAP_1_13.wav,266
b_group,test_coda,coda_syllable,AAB_AAP_1_16,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,16,audio/coda_syllables/AAB_AAP_1_16.wav,267
b_group,test_coda,coda_syllable,AAB_AAP_1_20,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,20,audio/coda_syllables/AAB_AAP_1_20.wav,268
b_group,test_coda,coda_syllable,AAB_AAP_1_25,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,25,audio/coda_syllables/AAB_AAP_1_25.wav,269
b_group,test_coda,coda_syllable,AAB_AAP_1_30,AA,NA,NA,NA,NA,NA,2,11,B,P,NA,NA,30,audio/coda_syllables/AAB_AAP_1_30.wav,270
b_group,test_coda,coda_syllable,AHB_AHP_3_00,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,0,audio/coda_syllables/AHB_AHP_3_00.wav,271
b_group,test_coda,coda_syllable,AHB_AHP_3_04,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,4,audio/coda_syllables/AHB_AHP_3_04.wav,272
b_group,test_coda,coda_syllable,AHB_AHP_3_07,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,7,audio/coda_syllables/AHB_AHP_3_07.wav,273
b_group,test_coda,coda_syllable,AHB_AHP_3_09,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,9,audio/coda_syllables/AHB_AHP_3_09.wav,274
b_group,test_coda,coda_syllable,AHB_AHP_3_11,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,11,audio/coda_syllables/AHB_AHP_3_11.wav,275
b_group,test_coda,coda_syllable,AHB_AHP_3_13,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,13,audio/coda_syllables/AHB_AHP_3_13.wav,276
b_group,test_coda,coda_syllable,AHB_AHP_3_16,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,16,audio/coda_syllables/AHB_AHP_3_16.wav,277
b_group,test_coda,coda_syllable,AHB_AHP_3_20,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,20,audio/coda_syllables/AHB_AHP_3_20.wav,278
b_group,test_coda,coda_syllable,AHB_AHP_3_25,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,25,audio/coda_syllables/AHB_AHP_3_25.wav,279
b_group,test_coda,coda_syllable,AHB_AHP_3_30,AH,NA,NA,NA,NA,NA,2,14,B,P,NA,NA,30,audio/coda_syllables/AHB_AHP_3_30.wav,280
b_group,test_coda,coda_syllable,IHB_IHP_5_00,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,0,audio/coda_syllables/IHB_IHP_5_00.wav,281
b_group,test_coda,coda_syllable,IHB_IHP_5_04,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,4,audio/coda_syllables/IHB_IHP_5_04.wav,282
b_group,test_coda,coda_syllable,IHB_IHP_5_07,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,7,audio/coda_syllables/IHB_IHP_5_07.wav,283
b_group,test_coda,coda_syllable,IHB_IHP_5_09,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,9,audio/coda_syllables/IHB_IHP_5_09.wav,284
b_group,test_coda,coda_syllable,IHB_IHP_5_11,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,11,audio/coda_syllables/IHB_IHP_5_11.wav,285
b_group,test_coda,coda_syllable,IHB_IHP_5_13,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,13,audio/coda_syllables/IHB_IHP_5_13.wav,286
b_group,test_coda,coda_syllable,IHB_IHP_5_16,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,16,audio/coda_syllables/IHB_IHP_5_16.wav,287
b_group,test_coda,coda_syllable,IHB_IHP_5_20,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,20,audio/coda_syllables/IHB_IHP_5_20.wav,288
b_group,test_coda,coda_syllable,IHB_IHP_5_25,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,25,audio/coda_syllables/IHB_IHP_5_25.wav,289
b_group,test_coda,coda_syllable,IHB_IHP_5_30,IH,NA,NA,NA,NA,NA,2,7,B,P,NA,NA,30,audio/coda_syllables/IHB_IHP_5_30.wav,290
b_group,test_coda,coda_syllable,UHB_UHP_5_00,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,0,audio/coda_syllables/UHB_UHP_5_00.wav,291
b_group,test_coda,coda_syllable,UHB_UHP_5_04,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,4,audio/coda_syllables/UHB_UHP_5_04.wav,292
b_group,test_coda,coda_syllable,UHB_UHP_5_07,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,7,audio/coda_syllables/UHB_UHP_5_07.wav,293
b_group,test_coda,coda_syllable,UHB_UHP_5_09,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,9,audio/coda_syllables/UHB_UHP_5_09.wav,294
b_group,test_coda,coda_syllable,UHB_UHP_5_11,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,11,audio/coda_syllables/UHB_UHP_5_11.wav,295
b_group,test_coda,coda_syllable,UHB_UHP_5_13,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,13,audio/coda_syllables/UHB_UHP_5_13.wav,296
b_group,test_coda,coda_syllable,UHB_UHP_5_16,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,16,audio/coda_syllables/UHB_UHP_5_16.wav,297
b_group,test_coda,coda_syllable,UHB_UHP_5_20,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,20,audio/coda_syllables/UHB_UHP_5_20.wav,298
b_group,test_coda,coda_syllable,UHB_UHP_5_25,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,25,audio/coda_syllables/UHB_UHP_5_25.wav,299
b_group,test_coda,coda_syllable,UHB_UHP_5_30,UH,NA,NA,NA,NA,NA,2,8,B,P,NA,NA,30,audio/coda_syllables/UHB_UHP_5_30.wav,300
b_group,test_coda,coda_syllable,AAB_AAP_1_00,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,0,audio/coda_syllables/AAB_AAP_1_00.wav,301
b_group,test_coda,coda_syllable,AAB_AAP_1_04,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,4,audio/coda_syllables/AAB_AAP_1_04.wav,302
b_group,test_coda,coda_syllable,AAB_AAP_1_07,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,7,audio/coda_syllables/AAB_AAP_1_07.wav,303
b_group,test_coda,coda_syllable,AAB_AAP_1_09,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,9,audio/coda_syllables/AAB_AAP_1_09.wav,304
b_group,test_coda,coda_syllable,AAB_AAP_1_11,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,11,audio/coda_syllables/AAB_AAP_1_11.wav,305
b_group,test_coda,coda_syllable,AAB_AAP_1_13,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,13,audio/coda_syllables/AAB_AAP_1_13.wav,306
b_group,test_coda,coda_syllable,AAB_AAP_1_16,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,16,audio/coda_syllables/AAB_AAP_1_16.wav,307
b_group,test_coda,coda_syllable,AAB_AAP_1_20,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,20,audio/coda_syllables/AAB_AAP_1_20.wav,308
b_group,test_coda,coda_syllable,AAB_AAP_1_25,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,25,audio/coda_syllables/AAB_AAP_1_25.wav,309
b_group,test_coda,coda_syllable,AAB_AAP_1_30,AA,NA,NA,NA,NA,NA,3,11,B,P,NA,NA,30,audio/coda_syllables/AAB_AAP_1_30.wav,310
b_group,test_coda,coda_syllable,AHB_AHP_3_00,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,0,audio/coda_syllables/AHB_AHP_3_00.wav,311
b_group,test_coda,coda_syllable,AHB_AHP_3_04,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,4,audio/coda_syllables/AHB_AHP_3_04.wav,312
b_group,test_coda,coda_syllable,AHB_AHP_3_07,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,7,audio/coda_syllables/AHB_AHP_3_07.wav,313
b_group,test_coda,coda_syllable,AHB_AHP_3_09,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,9,audio/coda_syllables/AHB_AHP_3_09.wav,314
b_group,test_coda,coda_syllable,AHB_AHP_3_11,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,11,audio/coda_syllables/AHB_AHP_3_11.wav,315
b_group,test_coda,coda_syllable,AHB_AHP_3_13,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,13,audio/coda_syllables/AHB_AHP_3_13.wav,316
b_group,test_coda,coda_syllable,AHB_AHP_3_16,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,16,audio/coda_syllables/AHB_AHP_3_16.wav,317
b_group,test_coda,coda_syllable,AHB_AHP_3_20,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,20,audio/coda_syllables/AHB_AHP_3_20.wav,318
