group,phase,type,audio,vowel,match,same_onset,needs_match_onset,visual_target,correct,repetition,normed_midpoint,voiced_sel,voiceless_sel,match_sel,mismatch_sel,step,tone_step,path,code
control,test,GK_test,GIH_KIH_5_24,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,24,NA,audio/syllables_GK/GIH_KIH_5_24.wav,481
control,test,GK_test,GIH_KIH_5_25,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,25,NA,audio/syllables_GK/GIH_KIH_5_25.wav,482
control,test,GK_test,GIH_KIH_5_26,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,26,NA,audio/syllables_GK/GIH_KIH_5_26.wav,483
control,test,GK_test,GIH_KIH_5_28,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,28,NA,audio/syllables_GK/GIH_KIH_5_28.wav,484
control,test,GK_test,GIH_KIH_5_30,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,30,NA,audio/syllables_GK/GIH_KIH_5_30.wav,485
control,test,GK_test,GUH_KUH_3_0,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,0,NA,audio/syllables_GK/GUH_KUH_3_0.wav,486
control,test,GK_test,GUH_KUH_3_7,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,7,NA,audio/syllables_GK/GUH_KUH_3_7.wav,487
control,test,GK_test,GUH_KUH_3_11,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,11,NA,audio/syllables_GK/GUH_KUH_3_11.wav,488
control,test,GK_test,GUH_KUH_3_14,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,14,NA,audio/syllables_GK/GUH_KUH_3_14.wav,489
control,test,GK_test,GUH_KUH_3_16,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,16,NA,audio/syllables_GK/GUH_KUH_3_16.wav,490
control,test,GK_test,GUH_KUH_3_18,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,18,NA,audio/syllables_GK/GUH_KUH_3_18.wav,491
control,test,GK_test,GUH_KUH_3_19,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,19,NA,audio/syllables_GK/GUH_KUH_3_19.wav,492
control,test,GK_test,GUH_KUH_3_21,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,21,NA,audio/syllables_GK/GUH_KUH_3_21.wav,493
control,test,GK_test,GUH_KUH_3_23,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,23,NA,audio/syllables_GK/GUH_KUH_3_23.wav,494
control,test,GK_test,GUH_KUH_3_26,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,26,NA,audio/syllables_GK/GUH_KUH_3_26.wav,495
control,test,GK_test,GUH_KUH_3_30,UH,NA,NA,NA,NA,NA,3,18,G,K,NA,NA,30,NA,audio/syllables_GK/GUH_KUH_3_30.wav,496
